Specimen ID,T type,MET type,Axon Bias X (millimeters),Axon Bias Y (millimeters),Axon Contraction,Axon Emd With Basal Dendrite,Axon Extent X (millimeters),Axon Extent Y (millimeters),Axon Hist Pc 0,Axon Hist Pc 1,Axon Hist Pc 2,Axon Hist Pc 3,Axon Hist Pc 4,Axon Max Branch Order,Axon Max Euclidean Distance (millimeters),Axon Max Path Distance (millimeters),Axon Num Branches,Axon Pct Above Basal Dendrite,Axon Pct Below Basal Dendrite,Axon Pct Intersect Basal Dendrite,Axon Soma Distance (millimeters),Axon Soma Percentile X,Axon Soma Percentile Y,Axon Soma Theta,Axon Total Length (millimeters),Basal Dendrite Bias X (millimeters),Basal Dendrite Bias Y (millimeters),Basal Dendrite Contraction,Basal Dendrite Extent X (millimeters),Basal Dendrite Extent Y (millimeters),Basal Dendrite Max Branch Order,Basal Dendrite Max Euclidean Distance (millimeters),Basal Dendrite Max Path Distance (millimeters),Basal Dendrite Num Branches,Basal Dendrite Num Stems,Basal Dendrite Pct Above Axon,Basal Dendrite Pct Below Axon,Basal Dendrite Pct Intersect Axon,Basal Dendrite Soma Percentile X,Basal Dendrite Soma Percentile Y,Basal Dendrite Stem Exit Down,Basal Dendrite Stem Exit Side Less,Basal Dendrite Stem Exit Side More,Basal Dendrite Stem Exit Up,Basal Dendrite Total Length (millimeters),Normalized Soma Depth
717637005,Lamp5 Plch2 Dock5,Lamp5-MET-1,0.08638525642000001,0.01141393325,0.775916955,9.796182802999999,0.37245178310000004,0.15956592349999998,161.5838517,1752.744936,-262.2058984,584.7270217,-79.56365179,29.0,0.2703381382,0.8379950978,281.0,0.273524408,0.0,0.726475592,0.0,0.248920298,0.026174584,0.427343418,13.48247532,0.02349124377,0.06247318727000001,0.863351346,0.09736589391,0.16642536630000002,6.0,0.127007752,0.1725893398,47.0,5.0,0.0,0.072340426,0.9276595740000001,0.265957447,0.64893617,0.6,0.0,0.0,0.4,1.5587947119999999,0.08958831099999999
858255768,Sncg Gpr50,Sncg-MET-1,0.05658825552,0.2546668129,0.799324942,9.309067498,0.6330118547,0.4993127432,601.2875767,102.1965552,402.2182833,-321.7238499,-288.7435226,28.0,0.38515615420000004,1.114560693,175.0,0.001817419,0.206067384,0.7921151959999999,0.01858849617,0.47322801600000003,0.558367119,0.583526587,12.23308636,0.02060951861,0.041928884550000003,0.825010865,0.21889934309999998,0.19222946370000002,6.0,0.2505971656,0.2997212448,37.0,5.0,0.0,0.0,1.0,0.49793174799999995,0.26680455,0.2,0.0,0.2,0.6,2.9791396160000003,0.17980811800000002
747028632,Sst Chrna2 Glra3,Sst-MET-6,0.046331081919999996,0.3916672909,0.835197634,32.63256821,0.3974216699,0.7284720624,-276.8421073,35.17786999,-469.7359176,-277.31325319999996,-174.24911719999997,14.0,0.5746419282999999,0.9443564225,133.0,0.652461298,0.006261959,0.34127674399999997,0.023437792169999996,0.421812489,0.139850409,0.271328216,8.817622898,0.05226323858,0.05618860728999999,0.866669275,0.3465611578,0.18399616530000001,8.0,0.2870586444,0.31432637480000003,66.0,6.0,0.0,0.0,1.0,0.377245509,0.609780439,0.333333333,0.333333333,0.333333333,0.0,3.0711722260000003,0.6089764529999999
821774757,Sst Nr2f2 Necab1,Sst-MET-5,0.10227183449999999,0.37394877060000004,0.8441829270000001,44.46939151,0.5492509452000001,0.6371031757,-226.88521740000002,174.38866169999997,-61.93074276,-319.550834,-252.92680359999997,22.0,0.5709110018,1.087469836,113.0,0.48371532,0.0,0.51628468,0.0,0.276718938,0.135585042,0.9516745240000001,5.764884855,0.05554178739,0.027026346410000002,0.8291573870000001,0.2351874416,0.3128808223,6.0,0.19825368780000002,0.2557772093,45.0,5.0,0.0,0.06409002,0.93590998,0.350293542,0.389921722,0.4,0.0,0.2,0.4,2.971276343,0.6932055140000001
685636842,Sst Crhr2 Efemp1,Sst-MET-12,0.09360243352,0.3844223064,0.9050155190000001,30.39652319,0.5025726798,0.5627709672,-750.5420017000001,-137.1468271,37.05478072,-85.92107947,244.73757709999998,18.0,0.5024374583,0.5631650056,239.0,0.48104853,0.0,0.51895147,0.015497954340000002,0.488605502,0.09304522400000001,0.326919397,10.064656800000002,0.03273234479,0.031091831,0.9083484340000001,0.33442710940000003,0.237303955,5.0,0.1923370003,0.2401447743,49.0,5.0,0.0,0.047553093,0.952446907,0.404893813,0.630655586,0.2,0.2,0.2,0.4,2.578616872,0.814178757
751947558,Sst Mme Fam114a1,Sst-MET-12,0.020856662119999998,0.3935006314,0.8920568240000001,75.2865603,0.540184848,0.7548098012000001,302.93039819999996,61.36740887,237.26965570000002,18.13702437,10.99180179,18.0,0.6177579763000001,0.9492403957,221.0,0.773773677,0.004468188,0.221758135,0.0,0.328897523,0.128994658,0.927092578,14.16800609,0.0325697838,0.04982746135,0.9011277740000001,0.4898429582,0.265240087,6.0,0.2879360596,0.3233177252,46.0,6.0,0.0,0.0,1.0,0.49670329700000004,0.603663004,0.166666667,0.0,0.333333333,0.5,3.6871755810000004,0.7502661890000001
813500978,Serpinf1 Aqp5 Vip,Vip-MET-1,0.2191242674,0.08548906912000001,0.7770566870000001,14.81732865,0.33057689879999996,0.2268204377,206.16532560000002,-200.6021021,110.51492520000001,-184.46717959999998,-513.8724689,31.0,0.30277606879999996,0.8872548432999999,187.0,0.0,0.26698137899999996,0.7330186209999999,0.0182814239,0.017833727,0.755048518,0.4010788,5.228622748,0.03098220284,0.06434264486,0.814384025,0.23692192280000002,0.2497077661,9.0,0.1685743884,0.2762240882,39.0,3.0,0.25453112699999997,0.0,0.745468873,0.38928290000000004,0.330181245,0.666666667,0.0,0.0,0.333333333,1.7479297880000002,0.20621937199999998
716832846,Lamp5 Lsp1,Lamp5-MET-1,0.0009511694199999999,0.058672437870000003,0.852410647,9.057835767,0.4894090443,0.4659795789,-1043.483582,-154.69672769999997,540.7434077,174.5364754,306.7982467,14.0,0.3183809175,0.6436315175999999,225.0,0.022798577999999996,0.172453462,0.8047479609999999,0.0,0.49884961299999997,0.7489019029999999,0.421470399,15.19423169,0.007276423763,0.02947071062,0.91183699,0.1943425805,0.20850661350000002,6.0,0.23644186350000002,0.252601198,71.0,5.0,0.0,0.0,1.0,0.44259171,0.6464983329999999,0.4,0.0,0.2,0.4,3.608960244,0.691519749
657442490,Sst Hpse Sema3c,Sst-MET-7,0.01364439711,0.106545333,0.7962462779999999,4.946270675,0.24145608600000001,0.2885641613,-322.8526026,58.20153989,-291.0293545,-287.1571035,-509.46501320000004,13.0,0.3411064542,0.4883696878,59.0,0.138843868,0.015667207,0.845488925,0.015042717819999999,0.380875203,0.256077796,0.19477389899999997,3.056631877,0.01494518043,0.004109418746,0.8506672740000001,0.21782531289999998,0.1483419593,8.0,0.32970603800000003,0.3573176869,45.0,5.0,0.0,0.0,1.0,0.4,0.37106383,0.4,0.2,0.2,0.2,2.132605228,0.541112767
716298521,Sncg Vip Itih5,Sncg-MET-1,0.06557227848,0.1556314732,0.8304216459999999,21.65867768,0.6474991096,0.5067049786,1014.523358,-881.7948751,-389.826216,116.8068581,274.496959,26.0,0.44439505,0.9487514329000001,495.0,0.0028616659999999997,0.326412567,0.6707257670000001,0.0,0.431928885,0.630418899,0.647656803,23.12296576,0.06786742592,0.06787996254999999,0.854108895,0.2285647627,0.22353346559999998,6.0,0.163524856,0.23002709629999998,41.0,3.0,0.0,0.0,1.0,0.45401288799999995,0.200351494,0.0,0.333333333,0.333333333,0.333333333,2.329415422,0.280006647
697502029,Sst Rxfp1 Prdm8,Sst-MET-10,0.08998476151000001,0.3471699668,0.850901441,5.894319545,0.6768617318000001,0.7782696938,-1072.429324,-225.6444804,-153.87661709999998,-626.7491827,1267.147968,28.0,0.5792482254,1.092159748,469.0,0.057853790999999995,0.053346505,0.8887997040000001,0.0,0.467399358,0.17899481399999997,0.324243627,24.47791753,0.041271479730000005,0.1729760167,0.864308225,0.2806437165,0.3788447544,8.0,0.2897238492,0.4163264774,69.0,9.0,0.0,0.0,1.0,0.409116022,0.255801105,0.222222222,0.111111111,0.333333333,0.333333333,4.910002846,0.762230425
750706642,Sst Esm1,Sst-MET-13,0.06400121116,0.2395724143,0.86134946,34.33707608,0.3278249496,0.6297565183,-497.1371057,-15.09125726,-183.034242,-420.1323511,-46.27813272,17.0,0.444298935,0.5118953114,237.0,0.7853855009999999,0.0,0.214614499,0.0,0.328922133,0.153241273,0.26507793399999996,7.5847910039999995,0.08521914153999999,0.18943594870000002,0.8707305329999999,0.38502263090000005,0.230744189,5.0,0.36330535770000005,0.4079255968,25.0,3.0,0.0,0.010918433,0.989081567,0.37443802200000004,0.7739242129999999,0.333333333,0.0,0.333333333,0.333333333,2.281186847,0.738450948
659405820,Sst Crhr2 Efemp1,Sst-MET-12,0.030474548179999998,0.2073388077,0.9079248679999999,17.75094999,0.3289063526,0.5506078177,-491.0774523,-121.8299817,-177.01411330000002,-57.20053268,-63.62628784,15.0,0.4022195985,0.5772166781,185.0,0.34809508299999997,0.004721589,0.647183328,0.0177743248,0.40833604700000004,0.285249105,0.204750453,8.182407362000001,0.03932781697,0.0041935414279999994,0.9047318790000001,0.27778936649999997,0.3011883629,7.0,0.21836780100000003,0.2730814908,46.0,4.0,0.0,0.0,1.0,0.406378601,0.314300412,0.25,0.0,0.25,0.5,2.672617165,0.71687714
693009119,Sst Nts,Sst-MET-13,0.08796052685000001,0.585785978,0.8807480209999999,26.09575529,0.9162839463,0.7977680021,-699.4487326000001,2.18034053,510.7531348,193.872019,-361.38023010000006,20.0,0.7963064999999999,1.124136812,201.0,0.427345187,0.0,0.572654813,0.01574881121,0.393521357,0.363478439,0.322227908,15.64745897,0.006500402987000001,0.07381345171,0.872057871,0.4714084065,0.20616446219999998,7.0,0.2893140594,0.3471078635,37.0,5.0,0.0,0.047857794,0.952142206,0.485870556,0.867365542,0.2,0.2,0.4,0.2,3.286737315,0.911018159
760011270,Sst Myh8 Etv1,Sst-MET-6,0.056586887020000004,0.362891615,0.8411880709999999,47.27357202,0.2831551914,0.6442950793,-316.476527,308.770306,-369.8962566,-392.72846339999995,47.80577125,18.0,0.5312051079,0.9203364408,239.0,0.67457949,0.0,0.32542051,0.0,0.250271297,0.187466088,0.440060186,11.03776374,0.08809322739,0.11155267,0.84399286,0.2505242298,0.1818656758,6.0,0.22729740010000002,0.2881753175,56.0,4.0,0.0,0.005667182,0.994332818,0.476558475,0.897475528,0.0,0.25,0.25,0.5,2.741273718,0.613885834
